text,to,decision,From,year,notes
135.35 Strengthen the Ministry for the Advancement of Women to meet the specific needs of women and girls (Republic of Moldova);,burkinafaso,support,Moldova,2013,
135.36 Continue to implement the programme of human rights education and capacity-building among the relevant stakeholders (Myanmar);,burkinafaso,support,Myanmar,2013,
135.37 Continue efforts to raise public awareness about human rights including awareness by law enforcement agencies (Nigeria);,burkinafaso,support,Nigeria,2013,
135.38 Double efforts in order to raise awareness on human rights for all categories of the society (Sudan);,burkinafaso,support,Sudan,2013,
135.39 Take more steps in sensitizing the local population on human rights instruments (Uganda);,burkinafaso,support,Uganda,2013,
"135.40 Continue its policies aimed at raising awareness on human rights, including through training programmes for law enforcement agencies in view of the important role that they play in implementing human rights and establishing the rule of law in the country (United Arab Emirates);",burkinafaso,support,United Arab Emirates,2013,
135.41 Collaborate further with human rights mandate holders (Côte d’Ivoire);,burkinafaso,support,Cote d'Ivoire,2013,
135.42 Implement those recommendations accepted under the UPR exercise (Nicaragua);,burkinafaso,support,Nicaragua,2013,
135.43 Step up the rate of cooperation with treaty bodies (Niger);,burkinafaso,support,Niger,2013,
135.44 Continue its efforts to eliminate discrimination against women and promote gender equality (Singapore);,burkinafaso,support,Singapore,2013,
135.45 Do everything possible to ensure gender equality in the country (Guatemala);,burkinafaso,support,Guatemala,2013,
"135.46 Move further forward on existing measures against discrimination against women, particularly in terms of their inheritance rights, as well as harmful traditional practices against women, in particular in rural areas (Cape Verde);",burkinafaso,support,Cape Verde,2013,
135.47 Implement a public awareness campaign to promote the effective implementation of the law granting women the access to rural landownership (Law No. 034/2009/AN) (Canada);,burkinafaso,support,Canada,2013,
135.48 Promote gender equality in all socioeconomic spheres (Viet Nam);,burkinafaso,support,Vietnam,2013,
135.49 Continue efforts to improve the participation of women in decision-making (Algeria);,burkinafaso,support,Algeria,2013,
135.50 Continue efforts to promote gender issues in favour of equality between men and women in all areas of socioeconomic life and access to resources (Algeria);,burkinafaso,support,Algeria,2013,
"135.51 Adopt the necessary measures to achieve equality between men and women in all the areas of the socioeconomic life, and access to the necessary resources to that end (Argentina);",burkinafaso,support,Argentina,2013,
"135.52 Take additional concrete measures to promote and protect the women’s rights, namely measures to prevent, to inform and to fight against discrimination and violence against them (Luxembourg);",burkinafaso,support,Luxembourg,2013,
135.53 Continue promoting changes in favour of gender equality in all the areas of the socioeconomic life and access to resources (Cuba);,burkinafaso,support,Cuba,2013,
135.54 Consider intensifying its efforts in the actual implementation of programmes aimed at the realization of women rights and improving gender equality (the Philippines);,burkinafaso,support,Philippines,2013,
135.55 Continue to work towards the creation of an enabling environment for women and children and girls and addressing the problem of social exclusion that could hinder the full realization of women’s rights (Philippines);,burkinafaso,support,Philippines,2013,
"135.56 Eliminate negative existing practices against women such as forced marriages; guarantee women access to education, as well as to political, social and economic activities (Armenia);",burkinafaso,support,Armenia,2013,
"135.57 Ensure that rural women participate in decision-making processes and have full access to education, health services, credit and marketing facilities, land and income-generating projects (Egypt);",burkinafaso,support,Egypt,2013,
135.58 Continue providing the full exercise of women’s rights within the framework of the National Gender Policy (Kazakhstan);,burkinafaso,support,Kazakhstan,2013,
135.59 Take steps to promote equal working conditions for women and the right to private property (Mexico);,burkinafaso,support,Mexico,2013,
"135.60 Continue policies aimed at reducing inequalities in access to the full enjoyment of human rights by all the social groups with special attention paid to women, children and persons with disabilities (Kazakhstan);",burkinafaso,support,Kazakhstan,2013,
135.61 Continue its efforts in promoting gender equality including implementing its National Gender Policy which is aimed at changing behaviour and encouraging equality between men and women in all areas of socioeconomic life and access to resources (Malaysia);,burkinafaso,support,Malaysia,2013,
135.62 Take the necessary measures to fight against discrimination faced by persons with disabilities (Argentina);,burkinafaso,support,Argentina,2013,
"135.63 Strengthen the rights of vulnerable categories of the population, including the rights of the elderly (Senegal);",burkinafaso,support,Senegal,2013,
"135.64 Continue to take measures to ensure the social protection of the most vulnerable groups of the population, including persons with disabilities and the elderly (Belarus);",burkinafaso,support,Belarus,2013,
135.65 Continue strengthening services for children with disabilities and adopt policies for their inclusion in regular education (Egypt);,burkinafaso,support,Egypt,2013,
"135.66 Continue taking appropriate measures to protect the most vulnerable children, particularly girls, children with disabilities and children living in rural areas and to ensure effective protection of children especially against sexual abuse, trafficking and child labour (Cyprus);",burkinafaso,support,Cyprus,2013,
135.67 Investigate allegations of torture and ill-treatment by law and order forces and ensure rapid administration of justice (Austria);,burkinafaso,support,Austria,2013,
"135.68 Take all necessary steps to establish an effective national preventive mechanism to improve prisoners’ conditions, both their physical conditions and their legal rights including due process (Denmark);",burkinafaso,support,Denmark,2013,
