To,To-Rgrp,To-Org,Text,From,From-Rgrp,From-Org,Response,Action,Issue,Session
Belize,GRULAC,"OAS, ACS, Commonwealth","The Government was committed to continuing to make every effort to ensure that human rights are deeply embedded in the social, political and cultural fabric of the society. In addition to the civil and political rights, it had established a foundation for economic, cultural and social rights, as indicated in its national report.",Belize,GRULAC,"OAS, ACS, Commonwealth",Voluntary Pledge,2,"CP rights - general,ESC rights - general",17
Benin,Africa,"AU, OIC, OIF",The delegation also reiterated Benin's  commitment to the UPR as well as its commitment to continue its cooperation with all the mechanisms of the Human Rights Council,Benin,Africa,"AU, OIC, OIF",Voluntary Pledge,2,"Special procedures,UPR process",14
Benin,Africa,"AU, OIC, OIF","The delegation highlighted that there was the political will in Benin to ensure that human rights prevailed, and that the country was committed to continuing with the major reforms initiated in respect of the promotion and protection of human rights.",Benin,Africa,"AU, OIC, OIF",Voluntary Pledge,2,General,14
Bhutan,Asia,,Bhutan is committed to continue participating actively in all UN human rights activities with the objective of drawing on international best practices that can be incorporated into relevant domestic policies and legislations.,Bhutan,Asia,,Voluntary Pledge,2,Other,6
Bhutan,Asia,,"Cognizant of the clear benefits of working in close collaboration with CSOs, the government is committed to fostering ever closer ties with CSOs to ensure that the  programs achieve the set objectives.",Bhutan,Asia,,Voluntary Pledge,4,Civil society,6
Bhutan,Asia,,The government is committed to addressing the issue of domestic violence.,Bhutan,Asia,,Voluntary Pledge,4,"Rights of the Child,Women's rights",6
Bhutan,Asia,,"The government is currently studying and reviewing other human rights instruments. It has always been the view of the government to first build the necessary social and political institutions and develop the human resources of the country before it assumes any international treaty obligations. In the absence of strong institutions and adequately qualified personnel, the government is seriously constrained in fulfilling obligations as specified in many of the international treaties and conventions. As Bhutan's capacity is enhanced, it will in the near future look forward to ratifying the other international human rights instruments.",Bhutan,Asia,,Voluntary Pledge,3,International instruments,6
Bhutan,Asia,,"With regard to the comments and recommendations made during the review, including with regard to the scope of Bhutan's international human rights commitments, the strengthening of support for civil society organizations, measures to combat domestic violence and trafficking, and complex humanitarian issues, Bhutan expressed its commitment to addressing these issues.",Bhutan,Asia,,Voluntary Pledge,4,"Civil society,Rights of the Child,Trafficking,Women's rights",6
Bhutan,Asia,,Bhutan became an Observer to the International Labour Organization (ILO) in June this year with a view to becoming a member in the near future.,Bhutan,Asia,,Voluntary Pledge,5,"International instruments,Labour",6
Bhutan,Asia,,"Bhutan remains committed to constructive engagement with human rights mechanisms of the UN. Bhutan has received and will continue to receive visits of Special Rapporteurs and other Special Procedures mandate holders of the Human Rights Council, taking into account its capacity, national priorities, as well as the need for adequate preparations for such visits",Bhutan,Asia,,Voluntary Pledge,5,"Special procedures,Treaty bodies,UPR process",6
Bhutan,Asia,,The ruling political party has committed to field at least 30 per cent women candidates at the next round of national elections in 2013.,Bhutan,Asia,,Voluntary Pledge,5,"Elections,Women's rights",6
Bhutan,Asia,,Participate and contribute in human rights activities at national and international levels and draw on best practices that can be incorporated into relevant domestic policies and legislations. ,Bhutan,Asia,,Voluntary Pledge,4,General,19
Bhutan,Asia,,"Being aware of the benefits of collaborating with the CSOs, the government is committed to enhancing closer ties with CSOs. ",Bhutan,Asia,,Voluntary Pledge,4,Civil society,19
Bhutan,Asia,,"Address the issue of domestic violence, gender gap in tertiary education and women's participation in politics. ",Bhutan,Asia,,Voluntary Pledge,4,Women's rights,19
Bhutan,Asia,,"Continue to study and review human rights instruments. Bhutan has always been of the view that the government must first build the necessary social and political institutions and develop its human resources before it assumes any additional international treaty obligations. In the absence of strong institutions and qualified personnel, it remains seriously constrained in fulfilling the obligations as required in the international treaties/conventions. As its capacity is enhanced, Bhutan will consider ratifying relevant international human rights instruments",Bhutan,Asia,,Voluntary Pledge,2,International instruments,19
Bhutan,Asia,,"The welfare system initiated by His Majesty the King serves as a crucial safety net for the most vulnerable section of the society. Despite this, the government is attempting to establish a more concrete social protection system through the following initiatives subject to availability of resources:(a) Drafting of a Social Protection Policy for Workers in Bhutan,(b) Formulation of an unemployment benefit scheme,(c) Institution of a Universal non-contributory old age pension scheme,(d) Establishment of Old age homes for the elderly.",Bhutan,Asia,,Voluntary Pledge,5,"ESC rights - general,Labour",19
Bhutan,Asia,,"Recognizing the critical role played by CSOs, the government is committed to collaborating with and providing support to CSOs. ",Bhutan,Asia,,Voluntary Pledge,4,Civil society,19
Bhutan,Asia,,The Government was also ensuring that under the Five-Year Plan more emphasis was placed on gender issues and women's empowerment in all policies and national plans. The Government had also pledged to explore the adoption of a quota system for women's participation in the electoral process. ,Bhutan,Asia,,Voluntary Pledge,3,Women's rights,19
Bhutan,Asia,,Bhutan recognizes the need for a comprehensive Social Security Policy and is committed to taking incremental steps towards realizing this goal.,Bhutan,Asia,,Voluntary Pledge,4,ESC rights - general,19
Bhutan,Asia,,Bhutan is committed to ensuring that all children have access to free primary education.,Bhutan,Asia,,Voluntary Pledge,4,"Right to education,Rights of the Child",19
Bolivia,GRULAC,"OAS, OEI",To continue Bolivia's efforts to extradite all persons charged with human rights violations and crimes against humanity.,Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,2,Justice,7
Bolivia,GRULAC,"OAS, OEI","To continue to implement the National Human Rights Action Plan,",Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,2,National plan of action,7
Bolivia,GRULAC,"OAS, OEI","To encourage the early adoption of the Law on Combating Corruption, Embezzlement and Illegal Enrichment,",Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,4,Corruption,7
Bolivia,GRULAC,"OAS, OEI","To encourage the early adoption of the Law on the Prevention and Elimination of All Forms of Racial Discrimination,",Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,4,Racial discrimination,7
Bolivia,GRULAC,"OAS, OEI","To facilitate access to files relating to human rights violations committed during the dictatorship,",Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,4,Justice,7
Bolivia,GRULAC,"OAS, OEI","To reform, in accordance with the Constitution, the institutions of the Judicial Organ,",Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,4,Justice,7
Bolivia,GRULAC,"OAS, OEI",To elect a new head for the Office of the Ombudsman.,Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,5,NHRI,7
Bolivia,GRULAC,"OAS, OEI","To ensure the development, by the National Human Rights Council, of a plan to follow up on the recommendations made by international human rights mechanisms, including those resulting from the universal periodic review",Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,5,"Special procedures,Treaty bodies,UPR process",7
Bolivia,GRULAC,"OAS, OEI","To reform, in accordance with the Constitution, the institutions of the Judicial Organ.",Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,5,Justice,7
Bolivia,GRULAC,"OAS, OEI",To renew the mandate of OHCHR in Bolivia.,Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,5,Technical assistance and cooperation,7
Bolivia,GRULAC,"OAS, OEI",To submit all due reports to treaty monitoring bodies.,Bolivia,GRULAC,"OAS, OEI",Voluntary Pledge,5,Treaty bodies,7
Bosnia & Herzegovina,EEG,,It renewed its commitment to improve human rights and praised the role of non-governmental organizations.,Bosnia & Herzegovina,EEG,,Voluntary Pledge,4,Civil society,7
